"zip","year","pm25_ensemble","mean_bmi","smoke_rate","hispanic","pct_blk","medhouseholdincome","medianhousevalue","poverty","education","pct_owner_occ","summer_tmmx","winter_tmmx","summer_rmax","winter_rmax","pm25","ozone","br","ca","cu","ec","fe","k","nh4","ni","no3","oc","pb","si","so4","v","z","death_rate","female_percentage","dual_percentage","mean_age","percentage_race_labelAsian","percentage_race_labelBlack","percentage_race_labelOther","percentage_race_labelWhite","percentage_race_labelHispanic","percentage_race_labelNorth_American_Native","anemia_rate","ami_rate","alzh_rate","alzhdmta_rate","atrialfb_rate","cataract_rate","chrnkidn_rate","copd_rate","chf_rate","diabetes_rate","stroke_rate","breastCancer_rate","colorectalCancer_rate","prostateCancer_rate","lungCancer_rate","endometrialCancer_rate","hyperp_rate","glaucoma_rate","hipfrac_rate","ischmcht_rate","depressn_rate","osteoprs_rate","ra_oa_rate","asthma_rate","hyperl_rate","hypert_rate","hypoth_rate"
87943,2002,9.25769755636203,27.2660903910816,0.102754974345334,0.0714878548110441,0.0120358850523728,70358.0118391046,90600.5061771975,0.0526741587761041,0.193655488460005,0.851378624179086,300.017457447302,287.159766044414,99.3075449512052,84.679479480367,10.9940973860722,37.0612872749572,2.05408364358233,20.8139201422677,1.34380524373827,0.507080655455159,55.2650890581359,58.4855052010382,1.41289659423336,0.291712646233374,0.750726959123091,1.48184729864592,2.11388462775007,111.568928624559,3.12576472850981,0.466460090861253,6.11661423174463,6.56587105871268,59.227428828492,8.24013835583512,72.523245406242,0,11.2211245640415,0,98.8906668120112,-0.345233675377422,0,45.2574810822356,0,0,0,0,0,0,0.00317134474083363,0,0,-0.310313844435858,0,0,0,-0.0470930938498048,0,0,0,0,0,7.69230769230769,0,0,-0.392091011249575,0,0.0660197810571179,0
45012,2002,5.80076437684367,28.673880960748,0.981513474085809,0,0.112798264642082,35758.9959933419,174906.569316106,-0.0226574853137338,0.0173184109645679,0.918476772025553,298.769423684358,279.451824422436,96.3283924694084,79.835707945143,10.5541426052179,37.0382395655855,1.5528959348781,42.1273190284715,1.8011117830555,0.129772560792227,55.9336014194674,60.8886419092238,0.43713200083103,0.0435579472538624,1.85002522733406,2.45425317410931,1.59664890074071,51.8617799275302,2.96881494954172,0.261086804932949,6.77002409031909,4.13462019423164,53.2501548787439,17.0025296586824,73.6094655807628,6.11620795107034,0.383469638572048,0.187115744453355,99.3065730917789,0.0288374708858359,0,37.6204033144372,0,0,0,0,0,0,-0.456838126112418,0,0,0.230148240017238,0,0,0,0.246560203882364,0,0,0,0,0,0,0,0,-0.377566209186446,0,-0.0842395310035367,0
73727,2002,8.36563783483358,27.256793738157,0.777216723394481,0.102709920791737,0.0189085686931546,37499.3942659787,149301.929812516,-0.166830995188558,0.82564403578722,0.0947230549153917,297.667751008771,284.51923652109,98.5999442709085,60.090828117306,9.76936879312739,45.8623639206282,1.16237857313221,50.6043712166983,1.24797198314543,0.328898835915859,45.9343394711405,42.2084641197172,1.36282671414963,0.0452553045976493,2.59145137034681,1.2934344225918,1.12052885140904,47.7658070342411,3.53610227607055,1.10101465212774,6.35219368856974,6.75586038431416,42.2201819949964,10.7183553096926,73.0465329652359,1.51888341543514,86.6852385458625,2.02020202020202,87.4797685215039,0.580650317230957,0,51.9823810013004,0,0,0,0,0,0,-0.10770908833782,0,0,-0.330576420007743,0,0,0,0.467204847522085,0,0,0,0,0,0,0,0,-0.28378490763213,0,-0.0220735437375796,0
61736,2002,9.20394408146569,26.7681978434326,0.416308125712819,0.0598481464939705,0.0409380540498686,27417.7065292282,73366.5275078129,0.155572931559915,0.0526728286513198,0.879664069610585,303.913565485209,274.01033929787,64.9040204988421,86.1551040296895,10.2503237149745,40.2202729938703,2.99233141082586,84.7900313497283,1.88262569517876,0.956452110657894,64.089215965567,53.0374188889288,1.2700292748921,0.807205647218405,0.0864504958377568,1.18600663570806,1.16741666132963,100.952202306624,2.97246317930744,0.349979549199584,17.797939854421,4.69894136755052,50.1078961333182,3.62311845849514,74.6297714218823,0,43.731891137916,2.97029702970297,87.7268585399399,-0.245427913789487,0,63.5848795281513,0,0,0,0,0,0,0.2229141584044,0,0,-0.0199932954750364,0,0,0,-0.212904895508643,0,0,0,0,0,0,0,0,-0.296555117662014,0,0.489995204367028,0
2916,2002,5.47132524781547,27.938490772643,0.400276840773776,0.0763431990051932,0.00291486764679091,79594.1652799124,435228.910283706,0.356620186127288,0.218867948708927,1.2617856102191,305.900597422347,274.564868936992,92.1512535770452,87.3519331787171,10.1463103565241,37.4612503346789,2.17184733922179,24.3664812636363,0.705525688973744,0.238358168004957,88.4347301191252,36.9273985236313,1.36651478163456,0.0296167594564987,2.47275683326036,1.48788453080499,1.83521396025313,113.45926226711,0.49812292618641,3.71243918320471,7.00622402747831,5.37124563180285,49.8123895848496,42.7543530689514,74.8789242355444,0,0.379051971806941,0,68.28241215067,-0.223436559769159,0,44.5386293166573,0,0,0,0,0,0,0.154492934881937,0,0,0.241503907540639,0,0,0,0.149781705432151,0,0,0,0,0,0,0,0,-0.0639407519289627,0,-0.135998787305484,0
98586,2002,3.83719485538078,28.3404953582619,0.666028988034506,0.0283943791117486,0.0405442212937809,46475.9727679184,244933.273493819,-0.0691103626598229,0.0991241392043997,0.580125116540348,301.146417841845,270.559918801322,90.7706127625875,82.26217535129,12.2559950489534,39.5228234323092,1.83601779700729,66.9814158330417,0.50350722255266,0.229546243108834,53.7966283002249,60.9901048586606,0.716560403097902,1.71956400490772,0.693581461409754,1.1383022314023,0.726738968728031,84.9058611746074,2.0413516364566,1.89225593386993,2.17696248801158,5.55944401878135,52.8359335664095,4.73249974530852,75.0656262409695,0,10.7454659920101,0.561797752808989,87.3924311767444,0.11979307349939,0,22.5115706169755,0,0,0,0,0,0,0.118141520551379,0,0,-0.150666771301532,0,0,0,0.109027968112859,0,0,0,0,0,0,0,0,0.289080529799491,0,0.100480184613932,0
97212,2002,9.3945860595766,28.2082412682214,0.692253044959188,0.309332314766207,0.0267648102818444,51951.6415159397,155999.723830398,0.0353717422497951,0.304772871715852,0.760833228666194,301.962969475911,281.376228062389,97.4445285601188,86.531221786588,10.4728875997228,35.474093058121,1.54255162515221,17.1491787509414,1.82630471131597,0.061008503172762,64.7331094959975,58.3902798532409,0.923391867863428,0.342963833725787,2.33558649629503,1.19505484215028,1.07634116052421,41.8985650005865,1.44413110990992,1.09971306715793,6.33075312308272,2.96585340915367,49.5339078703947,49.0021757903682,73.8512243114876,38.539375274967,3.43011093997722,0,89.7685600525211,0.0604549015627253,0,31.0373955431085,0,0,0,0,0,0,-0.0736055691418677,0,0,0.998339794587235,0,0,0,-0.0705727886364638,0,0,0,0,0,0,0,0,-0.365627509503041,0,-0.0737366654468833,0
22040,2002,9.0629489238009,25.7678993365805,0.530303809476121,0.132693672518174,0,62898.6124837321,167276.73205202,0.0376638868020797,0.333359133029307,0.656709431875793,301.900048681447,272.434792362466,97.4514105998701,92.1411033810689,2.42258184009362,43.9267052772638,2.53372547013028,36.1436791178903,2.68948660689505,0.268679999697191,33.0470670188595,68.3460904784212,0.349729675768283,0.362491156065152,0.52198227472545,0.698706918780581,1.52428470701901,117.208151300616,3.10616505889103,0.436283918142261,12.263031813171,3.32097134571587,53.5647866839885,22.9383033278931,73.9621502735325,0,0.186046557235197,0.272108843537415,98.6828052707204,0.260174754486856,0,40.6364171201982,0,0,0,0,0,0,-0.22479100549551,0,0,-0.318423317781607,0,0,0,-0.44249753163774,0,0,0,0,0,0,0,0,-0.258156647427672,0,0.122992333449326,0
29046,2002,10.4580583921637,27.7561768135277,0.484934459541001,0.00952739615077162,0.36567564355246,35583.0562463877,86400.0446613572,0.0279599848740088,0.826763119440697,0.201067728015525,303.779535156855,279.834032328109,94.754047486675,88.8744814455475,13.2767518269116,41.7648194767646,2.66295982337738,64.7660098207579,1.55956713772926,0.454002007304564,27.3182316419641,43.0917356228113,0.186566857004423,0.614936190130064,1.09865433917602,2.12004261329333,1.44702274436333,112.662510368774,2.49400688348682,0.233555820370705,3.61776631010242,4.51926833231397,61.924516686143,4.08789412171768,74.6648225456817,0.16597510373444,4.77018245338649,0.409836065573771,87.3529087242128,-0.497782201965329,0.105226236408278,70.3331206228865,0,0,0,0,0,0,-0.300062703789563,0,0,0.153152731008828,0,0,0,-0.447208906093196,0,0,0,0,0,0,0,0,0.110431681257419,0,-0.486611165023687,0
13757,2002,10.6380044943536,24.3263382559377,0.260182416570871,0.0183492967479366,0.621576303888222,31449.6324169155,246099.748608026,0.474831052017764,0.551503133558767,0.797838663678784,297.518400123037,279.373757291533,88.6201815468288,82.0234191193366,14.3585573367876,41.2458968435023,2.08558287842197,35.1910808296603,0.875594899717967,1.26914454314195,62.5396205188467,43.2800672090497,0.652735386354137,0.141932586257733,1.3479613040954,1.89199689627908,2.41150732301652,85.5311411253712,0.219683512877022,0.373390865729554,4.15239965141586,4.94830366108795,60.4076212383586,10.1708492315515,73.0736883374814,0,12.1471336093323,0.707850707850708,97.3216766591861,-0.0062870408310113,0,31.4334908471707,0,0,0,0,0,0,0.0975857202032445,0,0,-0.0615058585770245,0,0,0,-0.350690225654697,0,0,0,0,0,0,0,0,-0.330387357582492,0,-0.309167621402092,0
48377,2002,13.185127159499,29.9172833226399,0.506023668949983,0.433466967203391,0.00718422907501419,74448.7731938857,104425.270109801,0.00769938084184352,0.208541413784633,0.580488561779704,301.21169700219,274.121070988957,97.3812951050229,86.131570529901,4.52104125183797,45.4913774265393,2.44794895985871,13.4988626322207,0.47737666610545,0.662770149127571,24.1292634238806,55.2749630396218,2.04413552104829,0.575892520059876,0.0539889332204371,2.60133562419104,1.1703370589843,191.971693187025,1.6920119845882,0.222782387082072,16.7236540699607,0.845783175430898,52.6509986605494,35.8632421061393,72.8701005077786,0,0.330585026295341,0,98.8060356353233,0.247797930911939,0,60.2588646040662,0,0,0,0,0,0,-0.126141830895721,0,0,-0.288807393567153,0,0,0,0.265110472023611,0,0,0,0,0,0,0,0,-0.0340381518915594,0,0.2161293780635,0
48911,2002,15.1703011098406,27.5727199581896,0.372284959707517,0.262136277233514,0,65233.7252014759,57499.652479269,0.0677420103604416,0.108783698283852,0.334747715244215,297.693652326458,270.673906387806,71.3072093438734,94.6508981407645,7.04265602749092,42.6336216781277,2.96650524805191,120.161317414451,1.50880536208932,0.541693255425066,37.5207131098078,82.0786741148579,0.826583647537507,0.232658120797582,0.324289278468277,1.40890775186073,0.493257494994269,95.383348097671,4.50661965014767,1.28048159269905,5.23662735207626,11.010342969299,62.6252374007499,19.1373434989857,73.6610707901008,0,0.47015463621614,0.636942675159236,84.9175445850497,6.20068679825462,0,85.2052292110442,0,0,0,0,0,0,0.2678013676736,0,0,-0.491799425034281,0,0,0,0.278291558307651,0,0,0,0,0,0,0,0,0.0278925739634836,0,-0.788675547019516,0
95329,2002,6.06801618030162,26.6738139179785,0.290868099411302,0.0111270920586903,0,42695.2849116851,88899.9027793136,-0.140885777816751,0.0915260310083289,0.349481992650841,297.196777053996,272.079676987081,94.2698205249762,85.0984524502699,10.8882045933272,37.4949442903442,1.37969613671991,25.9848821828423,1.18852175528767,-0.141832878433588,71.3909886324773,48.9763709739886,0.814841935587064,0.570796245833371,1.7941580278193,1.94148682689208,1.30250773645507,136.607075380281,4.06061490503049,0.310535789612222,5.63111267168774,6.32562102813847,54.2802271057259,8.90242572961157,74.4236351328978,1.08695652173913,0.222954651603214,1.01190476190476,98.2960933162925,-0.111005897395735,0,76.6824211494433,0,0,0,0,0,0,-0.0560440340548264,0,0,0.358025778077572,0,0,0,-0.272598129491399,0,0,0,0,0,0,0,0,-0.203514985228577,0,0.208433873700914,0
68422,2002,12.3535853079036,26.694543518133,0.693649375840523,0.012872407291012,0.000498256103637269,42286.4700477971,71874.1423317371,-0.406994116356344,0.0747822911389361,1.09780445061152,301.021763678777,286.5543704768,97.0128671640406,84.2551051573151,6.52512624823533,37.1677995350462,2.9042149134384,92.1726393837349,6.98128349206126,0.409978351993338,31.2159733704087,36.3459492177236,0.551131926247779,0.0299179121501904,0.478182638002516,1.2869233476321,1.65035324590149,55.2656278722296,0.559366287787404,0.749637739033219,4.57403121807417,6.71381221615129,57.0390367238663,15.2196228301181,72.7968297545457,0,0.252617178856458,0,57.501946384966,0.570906106547996,0,28.8314771614464,0,0,0,0,0,0,-0.0123977556351839,0,0,0.186643706584179,0,0,0,0.0166550678764103,0,0,0,0,0,0,0,0,-0.103051598252527,0,-0.076686717405438,0
48733,2002,11.2432094975366,27.899051043564,0.450759265363475,0.0293466573904244,0,45454.6574223588,120580.348516643,0.0572797538720879,0.169093843937984,0.715260236686298,307.941266558119,285.608346733627,88.4853807457731,46.1474243593386,13.2903114052653,37.1505641023208,2.07628948285319,30.5307736345813,2.6043056714865,0.249124630231043,38.1681936576249,52.2246726734175,1.225790311779,0.735857774334636,0.400991234056273,2.25825378793978,0.99217336775341,81.2318556298358,2.14832686039608,0.366926451313286,2.76983845554835,4.23675904481036,57.4690954378058,10.4172909499103,75.0957201689595,0,0.389566426674553,0,64.9786501133312,1.50528667690712,0,32.3810588235532,0,0,0,0,0,0,-0.33526849134034,0,0,0.335573891662181,0,0,0,-0.0469650223109916,0,0,0,0,0,0,0,0,0.229009998196237,0,-0.4334022093056,0
78352,2002,7.9183672462011,26.1626714496759,0.0211489118968278,0.0164149797131637,0.041464234885193,29111.8065284116,71500.131550195,-0.24772782853647,0.759962166612911,0.909071163107018,307.075126759173,289.783255219941,90.9483551540808,87.0156749798009,10.2485516767824,41.4085706971487,1.88240210038381,36.1801227042053,2.06297259306297,0.656566210088358,42.3705845768739,53.7423785907626,0.84974277140056,1.48823471367567,0.387780295610142,2.30023141173619,7.89384031844593,61.0414088685268,2.74935705538697,0.407874750525393,5.36144684163758,3.81832921951675,42.1899333023381,12.7541154663725,76.4669191112969,0,8.88338100576687,0,98.5836226490977,0.236717135268626,0,12.4247106657933,0,0,0,0,0,0,0.141175116723671,0,0,-0.0276895979327885,0,0,0,0.215288684297947,0,0,0,0,0,0,0,0,0.146147425899051,0,-0.045312107237861,0
89430,2002,7.73823624057823,26.7874754962769,1.14768514495355,0.00187734668335419,0.1383315713025,74315.8682431131,63218.4704635921,0.338948679868274,-0.310403972382333,-0.0954909024645154,305.348305261889,291.991220911976,90.6956373422342,85.0539151466411,7.06561499150992,40.6259208746402,2.08510975704616,33.9135242580703,1.26815479371308,0.749178642517177,36.6878796927375,59.3875441778542,0.336673472428973,1.0718657463066,1.21048906581122,2.36061644583583,0.645909554364934,75.3456341172367,3.26545076846292,0.908463707174454,8.93690388957623,4.91028965966766,60.7565670953326,12.8566194062054,74.46584449827,0.197600564573042,0.827794626411711,20,100.291333772228,0.8417165987789,0.0843881856540084,72.9904540549115,0,0,0,0,0,0,0.357568658663786,0,0,0.325325612880752,0,0,0,0.0162202608399467,0,0,0,0,0,0,0,0,0.12499722449903,0,-0.30391184614206,0
16401,2002,10.5729832462849,27.5827881549856,0.462151714272782,0.0048369339582345,0.311237636995456,43275.9903689968,89133.9161851586,-0.0262185752984666,0.765261877496287,0.55718259323259,304.435377510021,277.111770176572,70.0328794128755,91.6001684199717,9.12579863870833,43.9973701945223,3.07275904652443,19.0788448423811,7.87832432935385,0.30765160014479,48.7942763645625,43.2536341151652,1.35235919205151,0.0634398163348238,0.763121196442184,1.65011665983598,5.03612281248581,209.08243156162,1.98859141561241,0.341804252935524,3.95305265256868,4.43835518265012,59.3159597729929,20.6269340882228,76.7616159553044,0.314564328405159,14.3050941794468,0,89.2653309294178,0.330656179452569,0,29.7060585541634,0,0,0,0,0,0,0.246121014121687,0,0,0.393760627270104,0,0,0,-0.070958504250998,0,0,0,0,0,0,0,0,0.0468142621009958,0,0.0106386978876335,0
44111,2002,12.8501661649474,27.5033295679663,0.496003268666169,0.0165642111524182,0.416895817641547,45172.8515901025,76199.6906023864,-0.236383501935675,-0.113083904298788,0.725117690006475,300.974283374072,272.964352808834,80.9347381678431,92.3496017311464,9.37541755064777,40.6815572781708,3.58364756340446,35.7777348831364,0.625897148615254,0.727705747497575,57.4827246871487,67.0920236403706,1.84312487116515,0.230705885626369,0.464225492952818,1.47719300389962,0.570662308239622,101.731124712064,3.74621721828245,0.701477176523491,11.8443808567265,5.01515212738714,58.0973747219405,6.37681695132468,74.3681799524299,0,-0.117038427525376,0.695825049701789,89.7617086873127,0.177934800551525,0,46.9651063440452,0,0,0,0,0,0,-0.45281703047029,0,0,0.0597347716942961,0,0,0,-0.18717260987205,0,NA,0,0,0,0,0,0,-0.635009889077145,0,-0.0787415981053367,0
55951,2002,6.29850296164773,27.5426472106071,-0.218953851779427,0.712846347607053,0.00182386659718603,29446.6012485377,480200.024064875,0.055250660371553,-0.26274836863484,1.08483379869689,301.151089376959,294.144470043603,96.3894927567959,94.7219817782074,9.17363608047136,41.3383553268321,1.15823295897741,29.9704637174894,1.85463781825231,0.451258072503448,84.7999690888801,77.0513772644011,1.226970028043,0.472189573040968,1.63512249409603,2.40459203334136,1.34948231074898,56.1883220814588,1.22165479759367,2.3434333203988,4.84782187267973,5.7579712505773,50.8532714815723,22.3339767011536,73.1954365338422,0,0.64050730481815,0,100.424935784013,-0.274421716500055,0,55.3877288942292,0,0,0,0,0,0,0.227571338371064,0,0,0.279972211080929,0,0,0,-0.330226251486712,0,0,0,0,0,0,0,0,-0.0591329629595353,0,-0.372429886204862,0
85602,2002,7.91501455621889,27.9081772735899,1.18605618917592,0.66732412886259,0.0711151794450933,25174.5711872428,103055.350624591,0.270547890424541,0.222559827826634,0.221158199641411,300.168937399861,268.939408447401,89.7353241279448,87.7841891544316,7.3366835828912,41.7861679342249,2.57597890820518,30.2126026863288,0.395641380199385,0.350041908713683,37.4246981702441,63.9453886956288,1.74323587363467,0.0636182529709948,1.39672341932336,1.54520705980013,1.30153304892436,48.8594256035338,1.55966407044928,0.600041067721065,8.67563765750506,7.46114614650334,55.6030594986545,8.59352898562261,74.2153030587188,0,0.222766452654868,0.289855072463768,98.8601269756233,21.4633572121191,0,57.773449416483,0,0,0,0,0,0,0.162889216694068,0,0,0.409158080279124,0,0,0,-0.252393679313335,0,0,0,0,0,0,0,0,0.137230525462675,0,-0.14110857625546,0
66536,2002,9.3132133881882,27.0056584685279,0.455984141649942,0,0,35551.7533566042,85266.9076197595,0.292275774452115,0.783115824090774,1.12602880877831,299.649418622744,273.489194225112,95.7343290901679,94.0654081126252,11.4352786343216,39.5734001577848,2.68598579152275,45.8429283877657,0.921022302684436,0.491606563937596,37.5859668553841,50.0672741538043,0.0471677893519471,0.350461336185746,1.41327738253878,1.82089925794249,1.15244621489593,51.2845863547616,1.95266549845769,0.345427249591646,9.3723836429613,1.92782173421262,57.3249073744257,28.1096285905333,73.8333234888158,0.300932891965092,62.0656559940173,0.320102432778489,94.0071430297584,5.07545066072037,0,66.6987061189903,0,0,0,0,0,0,-0.235037932378162,0,0,-0.448041571547367,0,0,0,0.22126925259235,0,0,0,0,0,0,0,0,0.236944918364189,0,-0.446070553620049,0
74864,2002,4.75919023392738,27.282422077442,0.404431562046963,0.0518016521604323,0.174350377200335,25729.0310567839,115100.090770705,-0.198391133503582,0.385106420571343,0.426892625478876,304.024260074267,287.609644563542,94.5453891114937,97.961712293536,8.59990779485063,29.5466184231775,3.31925960214004,60.0000988723291,2.11247121641718,1.28258622324151,59.2305546259931,113.749573663191,0.477896012560971,1.43517817465402,1.22131036140755,1.40047022079563,0.996222487814428,78.4570074927583,0.821474683747802,0.956435420711361,10.3118023851458,2.83888651302454,45.3472790253087,14.2761182489779,76.2243525797927,16.4794007490637,22.3596073715742,1.4018691588785,94.2875317038144,1.95804602583977,0,21.9810627993953,0,0,0,0,0,0,-0.159835016459296,0,0,-0.129335282786812,0,0,0,-0.137682258515794,0,0,0,0,0,0,0,0,0.0394275293052029,0,0.524410721984965,0
14711,2002,8.62540993165041,28.5359083065391,0.198300405548911,0.0646094912072464,0.00873600873600874,65906.4666427701,74000.3504175614,0.403868654411929,0.751408946866117,0.337357445541769,299.408056296062,280.979329321228,97.0397617755498,93.3736092867332,10.8206570096868,40.7907393293262,1.94627583788477,80.5022055469289,4.55122327382336,1.05818164117786,37.3639096050546,82.6941324796159,0.266776174800583,3.59698274412292,0.184836439962176,0.685770189465256,2.55921510449149,132.08526300746,0.207233314399841,0.438182140151656,8.43457753739684,3.92445666184861,61.1527041578707,29.6369559947428,74.7604268169561,8.12961910176237,0.0752937079102772,0,86.650659772405,0.208685530697704,0,41.1604773866199,0,0,0,0,0,0,0.246798681237023,0,0,-0.280228924695942,0,0,0,-0.265669204839462,0,0,16.6666666666667,0,0,0,0,0,0.128490567371816,0,0.435885073302987,0
94011,2002,10.9122415428029,28.0283869818348,0.238270182526806,0.0282956070567801,0.00356980380482143,69350.2415665467,91700.343606138,0.0770195538213565,0.444769593672908,0.97632378145645,300.439205322184,289.272809128718,68.6036441282002,94.0225535551698,2.76827976490038,36.3866357803842,3.02942168747374,54.4426877760219,1.77018959805588,0.113189433414901,148.914013791576,64.9869741356899,0.592389527343261,0.534840730861665,0.828975724731492,2.22164676696274,1.73571819847003,65.5922531527105,1.0473185710828,0.423357347524034,3.6388831388563,4.0976293740802,55.5755070028497,-0.212799986679553,75.8988182510686,0.425871706148523,-0.0745821316317379,0,98.7009025791321,-0.181254516904001,11.2852664576803,98.4152686947091,0,0,0,0,0,0,-0.086518334951589,0,0,-0.283568516161554,0,0,0,-0.298277261722088,0,0,0,0,0,0,0,0,0.599472858820128,0,-0.0876943502616771,0
55971,2002,7.55468843517046,28.1492904523815,0.659379166765884,0.227124183006536,0.0166498486377397,43194.1803241382,110426.015590461,0.45592181163041,0.154632540420173,0.957301610730169,299.625043143147,280.343519032742,89.074543779532,85.3086188368997,11.5263020724584,51.5889635087539,3.24605132690556,97.6669471808652,1.97680759520117,0.333981043368973,40.680341949052,65.525318536324,1.58327599675304,0.429905470771803,0.097630089577557,2.00662314050051,1.77926878092243,172.465230763653,4.1525321886186,0.763167514773322,9.18178183800253,5.36833967968721,48.55307724509,33.471873638146,74.0830153401361,0,7.17665548438488,0,93.4939695792968,-0.0887399987357861,0,79.3768473832964,0,0,0,0,0,0,0.0825791256661669,0,0,-0.454950620390752,0,0,0,0.243622574999716,0,0,0,0,0,0,0,0,0.210157039783015,0,-0.0338857952228051,0
30248,2002,8.7260262080191,27.8775735378909,-0.148475940776519,0.0101010101010101,0.0444300928316882,44967.9050882767,82293.1908575551,-0.00438388982330598,0.748833431221366,0.759530473377969,296.94159329385,272.736411141528,86.7815486072016,89.5357633263946,10.5329227044573,37.0044991869316,2.08103271055553,22.4701458507796,0.722441203596201,0.437246135255136,38.9816156914931,48.9217947701045,-0.131141829081663,0.0631062756136485,0.963815970092207,1.7326097110009,0.493974014857897,94.662096612015,4.1162950665036,1.04556895667298,3.40506058534481,5.77068119282166,60.106668625969,2.54431354580257,74.4752255653679,27.1449067431851,-0.277154362768715,0.291018564977421,96.7503113871663,-0.124494456194742,0,66.8575623216102,0,0,0,0,0,0,-0.263020592786016,0,0,0.0874431217259786,0,0,0,0.107604336511139,0,0,0,0,0,0,0,0,0.122444322515845,0,-0.24692054513915,0
37752,2002,8.25489095451772,27.2352365555085,0.2561686818977,2.57619084421774e-05,0,38400.8309463732,477100.547446116,0.73286386480822,-0.45116800563485,0.755385377383612,302.228409474163,278.989726829694,95.1007567650296,92.524999082128,15.1536128883787,34.0033514606607,3.03091911782851,26.4386029851719,1.03709166965479,1.17606776253519,34.5780174397808,56.6990656732838,0.89816099536061,1.4517714329173,1.95087094152998,1.47960832170309,1.38185532538514,153.26306523098,4.11929003209199,1.32533323148466,9.37541942882448,4.50785798313723,58.7893276103856,3.45470821216743,74.5494356173926,0,14.3150326293591,0.396825396825397,84.8702535339379,0.189023911011592,0,82.17445983097,0,0,0,0,0,0,0.527871525726136,0,0,0.220727829370054,0,0,0,0.128070223616537,0,0,0,0,0,0,0,0,0.0817548142835223,0,0.268767528600044,0
13650,2002,12.0479689983856,27.5549530130027,0.30941617234289,0.0735900278583207,0.406599882144962,44219.0624361694,285874.932916153,0.0464214743848839,0.295600527830679,0.435822204249342,300.887285306108,295.104625203747,65.4367864068236,89.7360558111321,9.26534036013247,41.3792321333983,3.28946045762933,29.0643943946108,1.14331598371677,-0.112363984955444,53.7825209021831,66.4721855195302,0.77615669272524,0.114970302890628,1.67285510418725,1.03553465283845,1.50785180409792,72.5496914447622,2.22206575946242,0.886727244983429,9.47563500450189,3.18502244147015,56.2291232425174,3.29300354633921,74.5707707644578,0,-0.122061239604112,0,98.6322867691408,-0.259657286799169,0,74.1977182783873,0,0,0,0,0,0,-0.327701020500075,0,0,-0.506962334622452,0,0,0,0.495773579205178,0,0,0,0,0,0,0,0,-0.559787595349582,0,0.0394373393733192,0
24165,2002,13.3937881289815,28.4763285838673,0.236408553543138,0.0047947695488085,0.0434713248783601,26183.912109906,121853.633282212,0.76806197149857,0.689395929083748,0.477873690683828,305.662693243409,274.346409032398,92.6314182644272,91.565071825048,7.07252270743225,38.3787965851538,2.70790818701428,41.3130940428643,1.85484420432871,0.166560042436183,47.9241350869669,45.325979325074,1.91269390935306,0.605215086659607,2.10964059898195,1.8690833140718,1.58172506653546,135.928900244781,1.82857072454472,0.449927411625435,NA,4.5920281115673,52.5751716562631,5.37844251784387,75.7676451840622,0,-0.338358773502123,3.26008210577155,99.4242604654839,0.477930366731796,0,48.3344770253494,0,0,0,0,0,0,0.15567734138598,0,0,0.491761514344207,0,0,0,-0.468025405720895,0,0,0,0,0,0,0,0,-0.170281410964096,0,-0.0451155863594648,0
16735,2002,11.173211806986,27.3951038954964,0.281834652592023,0.0596892551141721,0.00703197544081429,45642.9891810125,112899.590543045,-0.0829048025841619,-0.0796147637570625,0.495370049694146,300.903517064705,275.360523435026,96.597539800515,88.0724939581715,8.42035649653994,40.5903169614065,2.91732091641782,28.8819557958519,1.1812108701593,0.746762715345934,20.9688711354893,95.7848958781626,1.38705010203182,0.77590289914725,0.752279590802419,1.88225992069754,1.59844949224185,130.829610912169,4.89014397443981,0.0100581958406527,3.62604842884541,5.88134469416628,57.860193542253,0.0117708014016736,73.9466179312064,0,17.474095351431,0.292397660818713,94.3515908668969,0.0410303350664332,3.37078651685393,56.1859087151079,0,0,0,0,0,0,0.0467194008877732,0,0,-0.0279127101352048,0,0,0,0.154413161133867,0,0,0,0,0,0,0,0,-0.0477103900774708,0,-0.212791355391892,0
2703,2002,3.82230120260826,27.1345853409425,1.02227393048389,0.0759762308998302,0.511999266827593,44577.2062809668,255400.382820034,0.109677627268252,0.351762374235979,0.525756463532253,296.82770277174,299.337926465827,88.8059674754665,88.0581779817408,6.40045144483793,31.8098345240949,1.8250999235045,76.3381418418059,0.995825765847035,0.138391482468795,28.7541627766244,63.3829045060971,0.333427066099685,0.23534523296766,2.17906694142454,2.35310839683442,1.77722754230736,105.533346028158,2.04735371234664,0.384962106087139,5.10039071049271,4.95735810266387,54.484186466628,20.8026009866353,75.3754963991536,1.60583941605839,-0.303977714383887,0,98.5538757467269,0.764984338329215,0,32.5044250732954,0,0,0,0,0,0,-0.554755231084873,0,0,0.170446494932636,0,0,0,-0.66137352466592,0,0,0,0,0,0,0,0,0.417540326212301,0,-0.0615269870882074,0
